Id,budget,company,country,director,genre,gross,movie status,name,rating,released,runtime,score,star,votes,writer,year
3334,210000000,Paramount Pictures,USA,Michael Bay,1,245439076,Flop,Transformers: Age of Extinction,PG-13,27-06-2014,165,5.7,Mark Wahlberg,263822,Ehren Kruger,2014
3335,210000000,Twentieth Century Fox Film Corporation,Canada,Brett Ratner,1,234362462,Hit,X-Men III: La batalla final,PG-13,26-05-2006,104,6.7,Patrick Ste16t,415430,Simon Kinberg,2006
3336,215000000,Walt Disney Pictures,USA,Gore Verbinski,1,89302115,Flop,The Lone Ranger,PG-13,03-07-2013,150,6.5,Johnny Depp,194951,Justin Haythe,2013
3337,220000000,Marvel Studios,USA,Joss Whedon,1,623357910,Hit,The Avengers,PG-13,04-05-2012,143,8.1,Robert Downey Jr.,1064633,Joss Whedon,2012
3338,225000000,Columbia Pictures,USA,Barry Sonnenfeld,1,179020854,Hit,Men in Black 3,PG-13,25-05-2012,100,6.8,Will Smith,282995,Etan Cohen,2012
3339,225000000,Metro-Goldwyn-Mayer (MGM),USA,Peter Jackson,3,258366855,Hit,The Hobbit: The Desolation of Smaug,PG-13,13-12-2013,161,7.9,Ian McKellen,524571,Fran Walsh,2013
3340,225000000,Walt Disney Pictures,USA,Gore Verbinski,1,423315812,Flop,Pirates of the Caribbean: Dead Man's Chest,PG-13,07-07-2006,151,7.3,Johnny Depp,567704,Ted Elliott,2006
3341,225000000,16ner Bros.,USA,Zack Snyder,1,291045518,Flop,Man of Steel,PG-13,14-06-2013,143,7.1,Henry Cavill,590734,David S. Goyer,2013
3342,230000000,Columbia Pictures,USA,Marc Webb,1,262030663,Flop,The Amazing Spider-Man,PG-13,03-07-2012,136,7,Andrew Garfield,484931,James Vanderbilt,2012
3343,237000000,Twentieth Century Fox Film Corporation,UK,James Cameron,1,760507625,Flop,Avatar,PG-13,18-12-2009,162,7.8,Sam Worthington,954412,James Cameron,2009
3344,245000000,B24,UK,Sam Mendes,1,200074175,Flop,Spectre,PG-13,06-11-2015,148,6.8,Daniel Craig,318152,John Logan,2015
3345,245000000,Lucasfilm,USA,J.J. Abrams,1,936662225,Flop,Star 16s: The Force Awakens,PG-13,18-12-2015,136,8.1,Daisy Ridley,687192,Lawrence Kasdan,2015
3346,250000000,Marvel Studios,USA,Joss Whedon,1,459005868,Hit,Avengers: Age of Ultron,PG-13,01-05-2015,141,7.4,Robert Downey Jr.,537832,Joss Whedon,2015
3347,250000000,Marvel Studios,USA,Anthony Russo,1,408084349,Hit,Captain America: Civil 16,PG-13,06-05-2016,147,7.9,Chris Evans,442645,Christopher Markus,2016
3348,250000000,New Line Cinema,New Zealand,Peter Jackson,3,255119788,Hit,The Hobbit: The Battle of the Five Armies,PG-13,17-12-2014,144,7.4,Ian McKellen,396797,Fran Walsh,2014
3349,250000000,Walt Disney Pictures,USA,Rob Marshall,1,241071802,Hit,Pirates of the Caribbean: On Stranger Tides,PG-13,20-05-2011,100,6.6,Johnny Depp,408968,Ted Elliott,2011
3350,250000000,Walt Disney Pictures,USA,Andrew Stanton,1,73078100,Hit,John Carter,PG-13,09-03-2012,132,6.6,Taylor Kitsch,224234,Andrew Stanton,2012
3351,250000000,16ner Bros.,UK,Christopher Nolan,1,448139099,Hit,The Dark Knight Rises,PG-13,20-07-2012,164,8.4,Christian Bale,1253772,Jonathan Nolan,2012
3352,250000000,16ner Bros.,USA,Zack Snyder,1,330360194,Flop,Batman v Superman: Dawn of Justice,PG-13,25-03-2016,151,6.6,Ben Affleck,497351,Chris Terrio,2016
3353,258000000,Columbia Pictures,USA,Sam Raimi,1,336530303,Hit,Spider-Man 3,PG-13,04-05-2007,139,6.2,Tobey Maguire,416842,Sam Raimi,2007
3354,300000000,Walt Disney Pictures,USA,Gore Verbinski,1,309420425,Flop,Pirates of the Caribbean: At World's End,PG-13,25-05-2007,169,7.1,Johnny Depp,514191,Ted Elliott,2007
3355,0,42,UK,Johannes Roberts,10,2987063,Hit,The Other Side of the Door,R,04-03-2016,96,5.3,Sarah Wayne Callies,13615,Johannes Roberts,2016
3356,0,1992 Number Four Limited Partnership,Canada,Kelly Makin,3,4686937,Hit,Senior Trip,R,08-09-1995,91,5.6,Matt Frewer,4845,Roger Kumble,1995
3357,0,21st Century Film Corporation,USA,Dwight H. Little,2,3953745,Flop,The Phantom of the Opera,R,03-11-1989,93,5.5,Robert Englund,3032,Gaston Leroux,1989
3358,0,3311 Productions,USA,Lake Bell,5,2962542,Flop,In a World...,R,13-09-2013,100,6.7,Lake Bell,27802,Lake Bell,2013
3359,0,391 Productions,USA,Lisa Cholodenko,2,1929168,Hit,High Art,R,12-06-1998,101,6.7,Radha Mitchell,8834,Lisa Cholodenko,1998
3360,0,391 Productions,USA,Harmony Korine,5,80226,Hit,Julien Donkey-Boy,R,13-09-2000,94,6.7,Ewen Bremner,5692,Harmony Korine,1999
3361,0,40 Acres & A Mule Filmworks,USA,Spike Lee,5,2647377,Hit,Chi-Raq,R,02-12-2016,127,5.7,Nick Cannon,6983,Kevin Willmott,2015
3362,0,60/80 Productions,USA,Franco Amurri,1,6488144,Hit,Flashback,R,02-02-1990,108,6.2,Dennis Hopper,4152,David Loughery,1990
3363,0,7 Films Cinéma,France,Élie Chouraqui,1,519596,Flop,Man on Fire,R,04-09-1987,87,5.9,Scott Glenn,1340,A.J. Quinnell,1987
3364,0,8383 Productions,USA,Matt Bettinelli-Olpin,10,99770,Flop,V/H/S,R,25-01-2013,116,5.8,Calvin Reeder,48578,Brad Miska,2012
3365,0,93 Films,USA,Stacie Passon,2,38361,Flop,Concussion,R,06-03-2015,96,5.7,Robin Weigert,3324,Stacie Passon,2013
3366,0,A Bigger Boat,USA,Adam Green,14,243390,Hit,Frozen,R,04-06-2010,93,6.2,Shawn Ashmore,57244,Adam Green,2010
3367,0,A Hot Dog,USA,David Wain,5,17225675,Flop,Wanderlust,R,24-02-2012,98,5.6,Jennifer Aniston,65388,David Wain,2012
3368,0,A&M; Films,USA,Kevin Reynolds,16,161004,Hit,The Beast of 16,R,07-09-1988,111,7.4,George Dzundza,7675,William Mastrosimone,1988
3369,0,A&M; Films,USA,Carl Schenkel,1,4557214,Flop,The Mighty Quinn,R,17-02-1989,98,6.1,Denzel Washington,3782,Albert Z. Carr,1989
3370,0,A&M; Films,USA,Michael Bortman,2,31000,Hit,Crooked Hearts,R,06-09-1991,113,6.1,Peter Berg,761,Robert Boswell,1991
3371,0,A.M.A. Film,Italy,Gabriele Salvatores,5,4532791,Hit,Mediterraneo,R,31-01-1991,96,7.4,Diego Abatantuono,11479,Enzo Monteleone,1991
3372,0,AAR Films,USA,Dennis Klein,5,32279,Hit,One More Saturday Night,R,22-08-1986,95,5.7,Tom Davis,211,Tom Davis,1986
3373,0,Aaron Russo Productions,USA,David Greenwalt,5,3169719,Flop,Rude Awakening,R,16-08-1989,100,4.4,Cheech Marin,1123,Neil Levy,1989
3374,0,ABC Productions,USA,Jeremiah S. Chechik,2,17000000,Flop,Diabolique,R,22-03-1996,107,5.3,Sharon Stone,11679,Pierre Boileau,1996
3375,0,Aboriginal Peoples Television Network,Canada,Zacharias Kunuk,2,3786801,Flop,Atanarjuat: The Fast Runner,R,26-07-2002,172,7.5,Natar Ungalaaq,5768,Paul Apak Angilirq,2001
3376,0,Above All Things Inc.,USA,Asia Argento,2,29058,Flop,The Heart Is Deceitful Above All Things,R,19-01-2005,98,6.6,Asia Argento,5569,Laura Albert,2004
3377,0,Access Motion Pictures,Canada,Geoffrey Sax,8,693181,Flop,Frankie & Alice,R,12-08-2014,100,6.5,Halle Berry,4201,Cheryl Ed16ds,2010
3378,0,1 Communications,USA,Frank Harris,1,63860,Hit,Low Blow,R,1986-04,100,3.5,Leo Fong,256,Leo Fong,1986
3379,0,Ad Hominem Enterprises,USA,Miguel Arteta,5,6857503,Flop,Cedar Rapids,R,18-03-2011,87,6.3,Ed Helms,33701,Phil Johnston,2011
3380,0,Admire Productions Ltd.,Canada,John Flynn,5,4264509,Flop,Brainscan,R,22-04-1994,96,6.1,Ed16d Furlong,8826,Brian Owens,1994
3381,0,Aggregate Films,USA,Jason Bateman,5,240067,Hit,The 7 Fang,R,06-05-2016,105,6.1,Jason Bateman,5585,Kevin Wilson,2015
3382,0,Akira Committee Company Ltd.,Japan,Katsuhiro Ôtomo,4,553171,Flop,Akira,R,16-07-1988,124,8.1,Nozomu Sasaki,118747,Katsuhiro Ôtomo,1988
3383,0,Albacore Productions Inc.,USA,Ben Bolt,2,1733017,Flop,The Big Town,R,25-09-1987,109,5.9,Matt Dillon,1483,Clark Ho16d,1987
3384,0,Alcor Films,USA,Ron Shelton,8,1007583,Hit,Cobb,R,02-12-1994,128,6.5,Tommy Lee Jones,6227,Al Stump,1994
3385,0,Alcove Entertainment,UK,Richard Ayoade,5,200268,Flop,The Double,R,04-04-2014,93,6.5,Jesse Eisenberg,39922,Fyodor Dostoevsky,2013
3386,0,Aleph Producciones S.A.,Argentina,Betty Kaplan,2,19710,Flop,De amor y de sombras,R,10-05-1996,100,5.1,Antonio Banderas,1592,Isabel Allende,1994
3387,0,Alexandre Films,France,Diane Kurys,2,949451,Flop,A Man in Love,R,1987-09,125,5.8,Peter Coyote,442,Diane Kurys,1987
3388,0,Alexandre Films,France,Alexandre Aja,9,3681066,Hit,High Tension,R,10-06-2005,91,6.8,Cécile De France,58572,Alexandre Aja,2003
3389,0,Alicéléo,Spain,Lars von Trier,2,1007001,Hit,Europa,R,27-06-1991,112,7.7,Barbara Sukowa,16870,Lars von Trier,1991
3390,0,Alicia Produce,Spain,Julio Medem,2,1490177,Flop,Sex and Lucia,R,20-12-2002,128,7.2,Paz Vega,31120,Julio Medem,2001
3391,0,Allarts,UK,Peter Greenaway,2,1750301,Hit,Prospero's Books,R,30-08-1991,124,6.9,John Gielgud,5335,William Shakespeare,1991
3392,0,Allegro Film,Austria,Ulrich Seidl,2,13031,Hit,Dog Days,R,08-11-2002,121,7.1,Maria Hofstätter,5262,Veronika Franz,2001
3393,0,Alliance Atlantis Communications,Canada,David Cronenberg,10,2840417,Hit,eXistenZ: Mundo virtual,R,23-04-1999,97,6.8,Jude Law,82097,David Cronenberg,1999
3394,0,Alliance Atlantis Communications,Germany,István Szabó,2,5095981,Flop,Sunshine,R,14-07-2000,181,7.5,Ralph Fiennes,11708,István Szabó,1999
3395,0,Alliance Atlantis Communications,UK,Shane Meadows,5,18434,Flop,A Room for Romeo Brass,R,04-02-2000,90,7.7,Martin Arrowsmith,4755,Robyn Slovo,1999
3396,0,Alliance Atlantis Communications,UK,Michael Winterbottom,2,669258,Hit,The Claim,R,02-02-2001,120,6.5,Wes Bentley,5448,Thomas Hardy,2000
3397,0,Alliance Communications Corporation,Canada,Bruce Beresford,3,8211952,Flop,Black Robe,R,04-10-1991,101,7.1,Lothaire Bluteau,5638,Brian Moore,1991
3398,0,Alliance Communications Corporation,USA,Alexandre Rockwell,5,256249,Hit,In the Soup,R,13-08-1992,93,7.1,Steve Buscemi,2047,Sollace Mitchell,1992
3399,0,Alliance Communications Corporation,Canada,Patricia Rozema,2,1194152,Flop,When Night Is Falling,R,17-11-1995,94,6.7,Pascale Bussières,5706,Patricia Rozema,1995
3400,0,Alliance Communications Corporation,USA,Zalman King,2,62949,Hit,Delta of Venus,R,13-10-1995,99,4.5,Audie England,1596,Anaïs Nin,1995
3401,0,Alliance Communications Corporation,Canada,Atom Egoyan,2,3252652,Hit,Dulce porvenir,R,21-11-1997,112,7.7,Ian Holm,28237,Russell Banks,1997
3402,0,Alliance Entertainment,Canada,Atom Egoyan,5,396573,Hit,The Adjuster,R,1992-07,102,6.7,Elias Koteas,2727,Atom Egoyan,1991
3403,0,Alliance Entertainment,Canada,Atom Egoyan,2,4183379,Flop,Exótica,R,24-03-1995,103,7.2,Bruce Greenwood,15366,Atom Egoyan,1994
3404,0,Allied Filmmakers,USA,Uli Edel,2,1730005,Hit,Last Exit to Brooklyn,R,04-05-1990,102,6.9,Jennifer Jason Leigh,4841,Hubert Selby Jr.,1989
3405,0,Allied Vision,UK,Gérard Kikoïne,10,102219,Flop,Edge of Sanity,R,14-04-1989,85,5.3,Anthony Perkins,1070,J.P. Félix,1989
3406,0,Alpha Filmes,Brazil,Walter Salles,2,356825,Hit,The Knife,R,14-11-1992,104,6.2,Peter Coyote,510,Rubem Fonseca,1991
3407,0,Alpilles Productions,France,Jean-Marie Poiré,5,700000,Flop,Los visitantes,R,12-07-1996,107,7,Christian Clavier,26753,Christian Clavier,1993
3408,0,Alquimia Cinema,UK,Matthew Parkhill,2,306224,Flop,Dot the I,R,01-01-2004,100,6.8,Gael García Bernal,7701,Matthew Parkhill,2003
3409,0,Alta Films,UK,Ken Loach,2,346696,Hit,My Name Is Joe,R,22-01-1999,105,7.5,Peter Mullan,6574,Paul Laverty,1998
3410,0,Alta Films,UK,Ken Loach,9,31538,Hit,Sweet Sixteen,R,04-10-2002,106,7.5,Martin Compston,11376,Paul Laverty,2002
3411,0,Amercent Films,USA,Bob Rafelson,9,25205460,Flop,Black Widow,R,06-02-1987,102,6.3,Debra Winger,7132,Ronald Bass,1987
3412,0,American Filmworks,USA,Sidney Lumet,9,25147055,Flop,The Morning After,R,25-12-1986,103,6,Jane Fonda,4943,James Cresson,1986
3413,0,American Playhouse,Mexico,Nicolás Echevarría,3,789127,Flop,Cabeza de Vaca,R,17-04-1992,100,7,Juan Diego,883,Nicolás Echevarría,1991
3414,0,American Zoetrope,USA,Anthony Abrams,5,305690,Flop,Pumpkin,R,12-03-2004,113,6.3,Christina Ricci,7792,Adam Larson Broder,2002
3415,0,Anchor Bay Films,USA,Ami Canaan Mann,9,45282,Hit,Texas Killing Fields,R,14-10-2011,105,5.7,Sam Worthington,16018,Don Ferrarone,2011
3416,0,Anglo International Films,UK,Don Boyd,2,256521,Hit,Twenty-One,R,04-10-1991,92,5.3,Patsy Kensit,429,Zoe Heller,1991
3417,0,Animal Kingdom,USA,Destin Daniel Cretton,2,1010414,Flop,Short Term 12,R,23-08-2013,96,8,Brie Larson,64478,Destin Daniel Cretton,2013
3418,0,Animatógrafo,Spain,Fernando Trueba,5,5971369,Hit,Belle Epoque,R,25-02-1994,109,7.2,Fernando Fernán Gómez,7915,Rafael Azcona,1992
3419,0,Anonymous Content,USA,Gregg Araki,5,9397,Hit,Smiley Face,R,16-01-2008,85,5.8,Anna Faris,14615,Dylan Haggerty,2007
3420,0,Antena 3 Films,UK,Jordan Scott,2,17595,Flop,Cracks,R,18-03-2011,104,6.7,Eva Green,16664,Ben Court,2009
3421,0,Antidote Films (I),USA,John Turturro,5,3763973,Flop,Fading Gigolo,R,17-07-2014,90,6.2,John Turturro,20930,John Turturro,2013
3422,0,Apartment Two,USA,Max Nichols,5,15600,Flop,Two Night Stand,R,26-09-2014,86,6.4,Miles Teller,52628,Mark Hammer,2014
3423,0,Apocalypso Pictures,UK,Pawel Pawlikowski,2,992238,Flop,My Summer of Love,R,01-07-2005,86,6.8,Natalie Press,17239,Helen Cross,2004
3424,0,Apollo Pictures,USA,Lee H. Katzin,1,307000,Hit,World Gone Wild,R,22-04-1988,100,5.2,Bruce Dern,543,Jorge Zamacona,1987
3425,0,Applause Pictures,Hong Kong,Danny Pang,2,503714,Hit,The Eye,R,09-05-2002,99,6.7,Angelica Lee,25764,Yuet-Jan Hui,2002
3426,0,Applause Pictures,Hong Kong,Fruit Chan,10,75829,Flop,Three... Extremes,R,20-08-2004,118,7,Bai Ling,16728,Haruko Fukushima,2004
3427,0,Appledown Films Inc.,USA,Michael Cimino,9,23107,Flop,The Sunchaser,R,25-10-1996,122,6.2,Woody Harrelson,3089,Charles Leavitt,1996
3428,0,Archimede,Italy,Matteo Garrone,2,80809,Hit,Tale of Tales,R,22-04-2016,134,6.4,Salma Hayek,18674,Giambattista Basile,2015
3429,0,Arclightz and Films Pvt. Ltd.,India,Santosh Sivan,1,702777,Flop,Ashoka the Great,R,26-10-2001,169,6.7,Shah Rukh Khan,11597,Saket Chaudhary,2001
3430,0,Arenafilm,Australia,Jane Campion,5,938065,Flop,Sweetie,R,28-09-1989,97,6.9,Geneviève Lemon,2603,Gerard Lee,1989
3431,0,Arenafilm,Australia,Samantha Lang,9,45826,Flop,The Monkey's Mask,R,10-05-2001,93,5.1,Susie Porter,1346,Anne Kennedy,2000
3432,0,Argus Film Produktie,Denmark,Lars von Trier,2,4040691,Flop,Contra viento y marea,R,13-11-1996,159,7.9,Emily Watson,52366,Lars von Trier,1996
3433,0,Armian Pictures,USA,Jonathan Demme,2,12796277,Flop,Rachel Getting Married,R,07-11-2008,113,6.7,Anne Hathaway,42934,Jenny Lumet,2008
3434,0,Armory Films,USA,Jordan Rubin,5,8163,Hit,Zombeavers,R,20-03-2015,77,4.8,Rachel Melvin,12863,Al Kaplan,2014
3435,0,ARP Sélection,France,Jean-Pierre Dardenne,2,261475,Hit,Rosetta,R,07-09-2001,95,7.6,Émilie Dequenne,10176,Jean-Pierre Dardenne,1999
3436,0,Art Linson Productions,USA,Lee Tamahori,1,27779888,Hit,The Edge,R,26-09-1997,117,6.9,Anthony Hopkins,59422,David Mamet,1997
3437,0,Arte France Cinéma,France,Sébastien Lifshitz,2,8867,Hit,Come Undone,R,07-06-2000,98,6.7,Jérémie Elkaïm,4360,Sébastien Lifshitz,2000
3438,0,Arte France Cinéma,Austria,Michael Haneke,2,1900282,Flop,The Piano Teacher,R,05-09-2001,131,7.4,Isabelle Huppert,43270,Michael Haneke,2001
3439,0,Arte France Cinéma,France,Michael Haneke,2,61439,Hit,Time of the Wolf,R,08-10-2003,114,6.6,Isabelle Huppert,8044,Michael Haneke,2003
3440,0,Artfire Films,USA,Kieran Mulroney,5,15388,Flop,Paper Man,R,01-05-2014,110,6.6,Jeff Daniels,16398,Michele Mulroney,2009
3441,0,Arthur Goldblatt Productions,USA,William Reilly,2,139155,Flop,Men of Respect,R,18-01-1991,113,5.3,John Turturro,660,William Reilly,1990
3442,0,Arts Council of England,UK,Simon Shore,5,1200000,Hit,Get Real,R,30-04-1999,108,7.7,Ben Silverstone,11131,Patrick Wilde,1998
3443,0,Arts Council of England,UK,Jake Scott,1,474900,Hit,Plunkett & Macleane,R,02-04-1999,99,6.4,Robert Carlyle,8908,Selwyn Roberts,1999
3444,0,Arts Council of England,UK,Bill Eagles,5,55381,Flop,Beautiful Creatures,R,19-01-2001,86,5.9,Rachel Weisz,3150,Simon Donald,2000
3445,0,Asahi National Broadcasting Company,Japan,Takeshi Kitano,1,853718,Flop,The Blind Swordsman: Zatoichi,R,06-09-2003,116,7.6,Takeshi Kitano,42734,Takeshi Kitano,2003
3446,0,Asmik Ace Entertainment,USA,Jim Jarmusch,5,1971135,Flop,Coffee and Cigarettes,R,11-06-2004,95,7.1,Bill Murray,50777,Jim Jarmusch,2003
3447,0,Atlantic Entertainment Group,USA,Robert M. Young,2,13418091,Flop,Extremities,R,22-08-1986,89,6.3,Farrah Fawcett,2705,William Mastrosimone,1986
3448,0,Atlantic Entertainment Group,USA,Peter Medak,2,2444076,Flop,The Men's Club,R,19-09-1986,101,4.5,David Dukes,680,Leonard Michaels,1986
3449,0,Atlantic Entertainment Group,USA,Robert Boris,1,1327740,Hit,Steele Justice,R,09-07-1987,95,4.8,Sela 16d,403,Robert Boris,1987
3450,0,Atlantic Entertainment Group,USA,Ernest Thompson,2,5979011,Hit,1969,R,18-11-1988,95,5.8,Robert Downey Jr.,3154,Ernest Thompson,1988
3451,0,Atlantic Entertainment Group,UK,Mike Figgis,9,1791328,Flop,Stormy Monday,R,1988-05,93,6.3,Melanie Griffith,2958,Mike Figgis,1988
3452,0,Atlantic Entertainment Group,UK,Paul Schrader,8,1223326,Hit,Patty Hearst,R,23-09-1988,108,6.3,Natasha Richardson,1064,Patricia Hearst,1988
3453,0,Atlantis Films,Canada,Denys Arcand,2,953755,Flop,Love & Human Remains,R,23-06-1995,100,6.7,Thomas Gibson,2248,Brad Fraser,1993
3454,0,Atman Entertainment,USA,Reginald Hudlin,5,7874000,Hit,The Great White Hype,R,03-05-1996,91,5.4,Samuel L. Jackson,7621,Tony Hendra,1996
3455,0,August Entertainment,USA,Rory Kelly,5,161410,Flop,Sleep with Me,R,02-11-1994,86,5.7,Craig Sheffer,2233,Duane Dell'Amico,1994
3456,0,Aurora Productions LLC,USA,John Frankenheimer,2,1305887,Hit,The Fourth 16,R,23-03-1990,91,5.7,Roy Scheider,1084,Stephen Peters,1990
3457,0,"Australian Film Commission, The",Australia,Geoffrey Wright,9,175340,Hit,Romper Stomper,R,12-11-1992,94,6.8,Russell Crowe,33340,Geoffrey Wright,1992
3458,0,"Australian Film Commission, The",Australia,Gregor Jordan,1,74864,Hit,Ned Kelly,R,26-03-2004,110,6.5,Heath Ledger,22829,Robert Drewe,2003
3459,0,Australian Film Finance Corporation (AFFC),Australia,Vincent 16d,3,2806881,Hit,Map of the Human Heart,R,14-05-1993,109,7.2,Jason Scott Lee,2779,Louis Nowra,1992
3460,0,Australian Film Finance Corporation (AFFC),Australia,Geoff Burton,5,766464,Hit,The Sum of Us,R,08-03-1995,100,7.4,Jack Thompson,4544,David Stevens,1994
3461,0,Australian Film Finance Corporation (AFFC),USA,Gillian Armstrong,2,1508689,Hit,Oscar and Lucinda,R,31-12-1997,132,6.7,Ralph Fiennes,5898,Peter Carey,1997
3462,0,Automatik Entertainment,USA,Barry Levinson,10,30474,Hit,The Bay,R,12-07-2013,84,5.6,Will Rogers,21608,Michael Wallach,2012
3463,0,Available Light Productions,USA,James Mangold,2,986128,Hit,Heavy,R,05-06-1996,105,7,Pruitt Taylor Vince,3835,James Mangold,1995
3464,0,Avenue Pictures,USA,Robert Dornhelm,5,289975,Flop,Cold Feet,R,19-05-1989,94,4.7,Keith Carradine,313,Thomas McGuane,1989
3465,0,Avenue Pictures,USA,James Foley,9,2678414,Hit,"After Dark, My Sweet",R,24-08-1990,114,6.6,Jason Patric,2695,Jim Thompson,1990
3466,0,Avenue Pictures,UK,Michael Lindsay-Hogg,5,5186392,Hit,The Object of Beauty,R,12-04-1991,103,5.7,John Malkovich,1660,Michael Lindsay-Hogg,1991
3467,0,AZ Films,Chile,Pablo Larraín,8,938875,Flop,Neruda,R,10-03-2017,107,7,Gael García Bernal,5680,Guillermo Calderón,2016
3468,0,Baa-Ram-Ewe,Thailand,Prachya Pinkaew,1,4560061,Flop,Ong-Bak: The Thai 16rior,R,11-02-2005,105,7.2,Tony Jaa,63887,Panna Rittikrai,2003
3469,0,Bac Films,France,Marc Levin,2,36025,Flop,Whiteboyz,R,08-10-1999,92,5.3,Danny Hoch,1606,Garth Belcon,1999
3470,0,Bac Films,France,Cédric Klapisch,5,3895664,Hit,L'auberge espagnole,R,20-06-2003,122,7.3,Romain Duris,35944,Cédric Klapisch,2002
3471,0,Bad Aaas Cinema,USA,Mario Van Peebles,8,365727,Flop,Baadasssss!,R,17-03-2005,108,7.4,Mario Van Peebles,4384,Melvin Van Peebles,2003
3472,0,Baker Street,USA,Lexi Alexander,9,344095,Hit,Green Street Hooligans,R,25-11-2005,109,7.5,Elijah Wood,125881,Lexi Alexander,2005
3473,0,Balcor Film Investors,USA,Tom DeSimone,2,2510433,Hit,Reform School Girls,R,22-08-1986,94,5.2,Linda Carol,1717,Jack Cummins,1986
3474,0,Balcor Film Investors,USA,Bill Froehlich,5,1189709,Flop,Return to 10 High,R,20-02-1987,95,4.2,Lori Lethin,2337,Bill Froehlich,1987
3475,0,Balcor Film Investors,USA,Terry Leonard,1,4546244,Flop,Death Before Dishonor,R,20-02-1987,91,4.9,Fred Dryer,659,John Gatliff,1987
3476,0,Baltimore Pictures,USA,Luis Llosa,1,18994653,Hit,Sniper,R,29-01-1993,98,6.1,Tom Berenger,20355,Michael Frost Beckner,1993
3477,0,Baltimore Pictures,USA,Barry Levinson,2,3732398,Hit,Liberty Heights,R,31-12-1999,127,7.1,Adrien Brody,5945,Barry Levinson,1999
3478,0,Baltimore Spring Creek Productions,USA,Gary Hardwick,5,17334912,Flop,Deliver Us from Eva,R,07-02-2003,105,6.1,Gabrielle Union,4889,James Iver Mattson,2003
3479,0,Bandai Visual Company,Japan,Hiroyuki Okiura,4,94591,Hit,Jin-Roh: The Wolf Brigade,R,17-11-1999,102,7.5,Michael Dobson,12129,Mamoru Oshii,1999
3480,0,Bandai Visual Company,Japan,Shinichirô Watanabe,4,1000045,Hit,Cowboy Bebop: The Movie,R,16-05-2003,115,7.9,Beau Billingslea,35003,Marc Handler,2001
3481,0,Bandeira Entertainment,USA,Colette Burson,5,3742,Flop,Coming Soon,R,17-04-1999,96,4.4,Bonnie Root,1364,Colette Burson,1999
3482,0,Barbarian Films,USA,David Mackenzie,5,249590,Flop,Spread,R,25-09-2009,97,5.9,Ashton Kutcher,34153,Jason Hall,2009
3483,0,Bavaria Film,Germany,Caroline Link,8,6173485,Hit,En algún lugar de África,R,16-05-2003,141,7.7,Juliane Köhler,11175,Caroline Link,2001
